entry: 219,latitude: 39.95091409677419,longitude: -75.20266651612903,altitude: 38.04838709677419,course: 338.3245569620253,speed: 0.6328947368421053
entry: 220,latitude: 39.950910903225804,longitude: -75.20266748387097,altitude: 36.45161290322581,course: 338.04886075949366,speed: 0.628421052631579
entry: 221,latitude: 39.950907709677416,longitude: -75.20266845161291,altitude: 34.85483870967742,course: 337.773164556962,speed: 0.6239473684210526
entry: 222,latitude: 39.95090451612903,longitude: -75.20266941935483,altitude: 33.25806451612903,course: 337.49746835443034,speed: 0.6194736842105263
entry: 223,latitude: 39.95090132258064,longitude: -75.20267038709677,altitude: 31.661290322580648,course: 337.22177215189873,speed: 0.615
entry: 224,latitude: 39.950898129032254,longitude: -75.20267135483871,altitude: 30.06451612903226,course: 336.94607594936707,speed: 0.6105263157894737
entry: 225,latitude: 39.950894935483866,longitude: -75.20267232258064,altitude: 28.467741935483872,course: 336.6703797468354,speed: 0.6060526315789474
entry: 226,latitude: 39.95089174193548,longitude: -75.20267329032258,altitude: 26.870967741935488,course: 336.3946835443038,speed: 0.601578947368421
entry: 227,latitude: 39.95088854838709,longitude: -75.20267425806452,altitude: 25.274193548387096,course: 336.11898734177214,speed: 0.5971052631578947
entry: 228,latitude: 39.95088535483871,longitude: -75.20267522580644,altitude: 23.67741935483871,course: 335.8432911392405,speed: 0.5926315789473684
entry: 229,latitude: 39.95088216129032,longitude: -75.20267619354838,altitude: 22.080645161290327,course: 335.5675949367089,speed: 0.5881578947368421
entry: 230,latitude: 39.950878967741936,longitude: -75.20267716129032,altitude: 20.483870967741936,course: 335.2918987341772,speed: 0.5836842105263158
entry: 231,latitude: 39.95087577419355,longitude: -75.20267812903225,altitude: 18.88709677419355,course: 335.01620253164555,speed: 0.5792105263157895
entry: 232,latitude: 39.95087258064516,longitude: -75.20267909677419,altitude: 17.290322580645167,course: 334.74050632911394,speed: 0.5747368421052632
entry: 233,latitude: 39.95086938709677,longitude: -75.20268006451613,altitude: 15.693548387096776,course: 334.4648101265823,speed: 0.5702631578947368
entry: 234,latitude: 39.950866193548386,longitude: -75.20268103225806,altitude: 14.096774193548391,course: 334.1891139240506,speed: 0.5657894736842105
entry: 235,latitude: 39.950863,longitude: -75.202682,altitude: 12.5,course: 333.91341772151895,speed: 0.5613157894736842
entry: 236,latitude: 39.950863,longitude: -75.202682,altitude: 12.5,course: 333.63772151898735,speed: 0.5568421052631579
entry: 237,latitude: 39.950901,longitude: -75.202652,altitude: 9.2,course: 333.3620253164557,speed: 0.5523684210526316
entry: 238,latitude: 39.950901,longitude: -75.202652,altitude: 9.2,course: 333.086329113924,speed: 0.5478947368421053
entry: 239,latitude: 39.950912,longitude: -75.202682,altitude: 17.5,course: 332.8106329113924,speed: 0.543421052631579
